label,timestamp,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
peace,1776811167.7211716,0.0,0.0,0.0,0.19157637655735016,-0.17468909919261932,-0.17948177456855774,0.26565179228782654,-0.43419307470321655,-0.2738756537437439,0.06511006504297256,-0.4840050935745239,-0.3626371920108795,-0.14094948768615723,-0.5286042094230652,-0.44039595127105713,0.053237564861774445,-1.0302014350891113,-0.1538003832101822,0.046109192073345184,-1.4237319231033325,-0.3006565272808075,0.05648016184568405,-1.6675089597702026,-0.384538471698761,0.04686383530497551,-1.8798452615737915,-0.4252782464027405,-0.16834689676761627,-0.9857279062271118,-0.16399545967578888,-0.39278271794319153,-1.4313172101974487,-0.34343960881233215,-0.5279346704483032,-1.7211240530014038,-0.4492320418357849,-0.6534883379936218,-1.9808510541915894,-0.4819145202636719,-0.31150195002555847,-0.8064851760864258,-0.19289268553256989,-0.33435603976249695,-0.7750710844993591,-0.443882018327713,-0.16658075153827667,-0.5177991986274719,-0.5038332343101501,-0.06914100050926208,-0.37917566299438477,-0.4573526978492737,-0.3974778652191162,-0.574999988079071,-0.23087401688098907,-0.3629133403301239,-0.5311022996902466,-0.3943893015384674,-0.22713562846183777,-0.3537018597126007,-0.3880331814289093,-0.14487940073013306,-0.259237676858902,-0.3316863179206848
peace,1776811167.9951499,0.0,0.0,0.0,0.2270634025335312,-0.17159155011177063,-0.13047631084918976,0.37525293231010437,-0.4887480139732361,-0.1836090087890625,0.2811891734600067,-0.7863683104515076,-0.23642367124557495,0.14900200068950653,-0.9977232217788696,-0.27813437581062317,0.38353344798088074,-0.9589542150497437,-0.07237228751182556,0.5523114204406738,-1.3226219415664673,-0.16454379260540009,0.6415680646896362,-1.5495136976242065,-0.22002598643302917,0.7013822197914124,-1.744522213935852,-0.2526116371154785,0.1965508759021759,-0.9804936051368713,-0.08262056112289429,0.18670257925987244,-1.4627277851104736,-0.20741583406925201,0.18959669768810272,-1.751387357711792,-0.2816329598426819,0.17901064455509186,-1.986275315284729,-0.3110905885696411,0.027827220037579536,-0.8760764002799988,-0.10868574678897858,0.05106758698821068,-1.0753165483474731,-0.30675145983695984,0.1349138617515564,-0.8095207214355469,-0.342414915561676,0.16930319368839264,-0.6118962168693542,-0.3037949204444885,-0.12008985131978989,-0.7102689146995544,-0.14122456312179565,-0.04521476477384567,-0.8386085629463196,-0.2998589873313904,0.045437976717948914,-0.6591100096702576,-0.3050779402256012,0.08996585756540298,-0.5087776780128479,-0.2661305367946625
peace,1776811168.232773,0.0,0.0,0.0,0.3043527901172638,-0.1959371417760849,-0.1352100521326065,0.5062701106071472,-0.5610679388046265,-0.16970129311084747,0.4839176535606384,-0.9221735000610352,-0.20188994705677032,0.376186728477478,-1.1913719177246094,-0.22272127866744995,0.528015673160553,-0.8679059147834778,-0.023551374673843384,0.7646706700325012,-1.2432130575180054,-0.07200896739959717,0.8920639753341675,-1.4690027236938477,-0.09909889847040176,0.9867603778839111,-1.6667845249176025,-0.1187855526804924,0.3535914421081543,-0.9354000091552734,-0.017486941069364548,0.4171462953090668,-1.4537904262542725,-0.10657931864261627,0.45412641763687134,-1.7428232431411743,-0.16155879199504852,0.45978590846061707,-1.9801089763641357,-0.1843981146812439,0.17290164530277252,-0.8904337882995605,-0.030416397377848625,0.2738977372646332,-1.195394515991211,-0.2136598378419876,0.31925156712532043,-0.9045771360397339,-0.24479740858078003,0.30097123980522156,-0.7040220499038696,-0.20735354721546173,-0.0006042360328137875,-0.7968810796737671,-0.049162451177835464,0.15452250838279724,-1.0062307119369507,-0.21190771460533142,0.1958666443824768,-0.7881298065185547,-0.22085286676883698,0.1638490855693817,-0.615166187286377,-0.18735963106155396
peace,1776811168.4906852,0.0,0.0,0.0,0.3827146291732788,-0.18282943964004517,-0.09343232214450836,0.6188282370567322,-0.5895161628723145,-0.10592757165431976,0.6711758971214294,-1.0148321390151978,-0.12990136444568634,0.5992203950881958,-1.3343284130096436,-0.14834214746952057,0.6333842277526855,-0.7612784504890442,0.08581473678350449,0.905954122543335,-1.0848472118377686,0.08993929624557495,1.069165825843811,-1.3181838989257812,0.10405556112527847,1.1861803531646729,-1.489758014678955,0.11042235046625137,0.4718725085258484,-0.8816667199134827,0.08254992216825485,0.5987352132797241,-1.392959713935852,0.06294898688793182,0.6734145283699036,-1.6847953796386719,0.05219021067023277,0.7085759043693542,-1.9234399795532227,0.05225055292248726,0.293930321931839,-0.8987432718276978,0.0547812394797802,0.4357515573501587,-1.2810264825820923,-0.08060882985591888,0.47435587644577026,-1.0087465047836304,-0.12670227885246277,0.4329308867454529,-0.7844015955924988,-0.11185461282730103,0.10719383507966995,-0.8830645680427551,0.023856475949287415,0.3041914701461792,-1.1096506118774414,-0.11850471794605255,0.35225731134414673,-0.8912020921707153,-0.15867282450199127,0.3095598518848419,-0.6778188943862915,-0.15749485790729523
thumbs_up,1776811172.6151214,0.0,0.0,0.0,-0.1536921262741089,-0.5870859622955322,-0.08432465046644211,-0.17059573531150818,-1.1113104820251465,-0.14774350821971893,-0.15215454995632172,-1.5113227367401123,-0.20136278867721558,-0.12656883895397186,-1.8510843515396118,-0.23562811315059662,0.20903196930885315,-1.2161777019500732,-0.1608210653066635,-0.28333401679992676,-1.2151941061019897,-0.2960682511329651,-0.28012099862098694,-0.995553195476532,-0.35492703318595886,-0.14387401938438416,-0.955195963382721,-0.3836175501346588,0.2758929133415222,-0.9611884355545044,-0.19113074243068695,-0.29020455479621887,-0.929351806640625,-0.3071880042552948,-0.2427864819765091,-0.7757474780082703,-0.3091568946838379,-0.10716454684734344,-0.759452760219574,-0.31134387850761414,0.2794818580150604,-0.6653785705566406,-0.23536472022533417,-0.24864014983177185,-0.6661940217018127,-0.3498316705226898,-0.19437843561172485,-0.5521281361579895,-0.31067749857902527,-0.04761956259608269,-0.5404273867607117,-0.2763553261756897,0.24187502264976501,-0.3635956645011902,-0.2878692150115967,-0.16988523304462433,-0.4123000502586365,-0.3654229938983917,-0.13160626590251923,-0.3646676242351532,-0.35165369510650635,0.009442406706511974,-0.35298943519592285,-0.32926028966903687
thumbs_up,1776811172.810841,0.0,0.0,0.0,-0.1582193672657013,-0.5729369521141052,-0.0833698958158493,-0.18374039232730865,-1.10556960105896,-0.1331208497285843,-0.1821315586566925,-1.5035969018936157,-0.174027219414711,-0.17876550555229187,-1.8291875123977661,-0.19690363109111786,0.16404157876968384,-1.2284767627716064,-0.12476293742656708,-0.32760918140411377,-1.2028995752334595,-0.2586514353752136,-0.31814366579055786,-0.9821328520774841,-0.3294696807861328,-0.18181170523166656,-0.9394612908363342,-0.365805447101593,0.2260584533214569,-0.9741138219833374,-0.14976374804973602,-0.3263915777206421,-0.9286540746688843,-0.263881653547287,-0.2755681574344635,-0.7818012237548828,-0.2758893370628357,-0.14580558240413666,-0.7611662745475769,-0.2833171486854553,0.22870983183383942,-0.6831391453742981,-0.19077570736408234,-0.2832624316215515,-0.6756073832511902,-0.3039991557598114,-0.2285720556974411,-0.569086492061615,-0.271816223859787,-0.09307467192411423,-0.555015504360199,-0.23955421149730682,0.19286063313484192,-0.3873852491378784,-0.2407107949256897,-0.20678222179412842,-0.4265533685684204,-0.3147417902946472,-0.16914436221122742,-0.3812672793865204,-0.3016446828842163,-0.038778673857450485,-0.3725444972515106,-0.27849340438842773
thumbs_up,1776811172.9847283,0.0,0.0,0.0,-0.08803579211235046,-0.503418505191803,-0.13019053637981415,0.004793822765350342,-1.0053741931915283,-0.1784687042236328,0.11184820532798767,-1.3523255586624146,-0.2087697684764862,0.17926841974258423,-1.648138165473938,-0.21184034645557404,0.47356292605400085,-1.072358250617981,-0.12494327872991562,0.03277933970093727,-1.0800426006317139,-0.25272491574287415,-0.05081333592534065,-0.8380441665649414,-0.305679589509964,0.044301219284534454,-0.7547627091407776,-0.33226433396339417,0.549411952495575,-0.8355516195297241,-0.1278896927833557,0.020055072382092476,-0.8259403109550476,-0.25260719656944275,-0.05676276609301567,-0.6165580749511719,-0.2573035955429077,0.05107748135924339,-0.5578773021697998,-0.24928922951221466,0.5401979684829712,-0.5516276955604553,-0.15469364821910858,0.05491405352950096,-0.5712692737579346,-0.28184249997138977,-0.014075757004320621,-0.4237835109233856,-0.23905043303966522,0.08690927922725677,-0.36974412202835083,-0.19253060221672058,0.48235785961151123,-0.2587449848651886,-0.19687509536743164,0.12428697198629379,-0.3065343201160431,-0.28958648443222046,0.06262987107038498,-0.24032431840896606,-0.28022757172584534,0.14380277693271637,-0.19608011841773987,-0.25298988819122314
thumbs_up,1776811173.2243667,0.0,0.0,0.0,0.1456289291381836,-0.49271589517593384,-0.14936035871505737,0.4831153154373169,-0.8822963833808899,-0.20275120437145233,0.7406595945358276,-1.1053587198257446,-0.23908503353595734,0.9396407008171082,-1.3178726434707642,-0.24765940010547638,0.9269533157348633,-0.6322071552276611,-0.1039808988571167,0.6446031928062439,-0.8320594429969788,-0.23275914788246155,0.42051559686660767,-0.6836355328559875,-0.29481709003448486,0.43004316091537476,-0.5708268284797668,-0.3304150104522705,0.923987627029419,-0.3824222683906555,-0.09950495511293411,0.5656701326370239,-0.5863087177276611,-0.2234734296798706,0.35636821389198303,-0.48751339316368103,-0.24165359139442444,0.39162477850914,-0.3962242305278778,-0.24330876767635345,0.8119374513626099,-0.12017876654863358,-0.122033029794693,0.49424540996551514,-0.3312183916568756,-0.25691014528274536,0.3125529885292053,-0.28568270802497864,-0.22301742434501648,0.3535725176334381,-0.21075841784477234,-0.18338456749916077,0.6577439904212952,0.13450157642364502,-0.1626899540424347,0.4428896903991699,-0.042194269597530365,-0.25295692682266235,0.3062339723110199,-0.07324092090129852,-0.23835095763206482,0.3166302740573883,-0.03146990016102791,-0.2106461226940155
thumbs_up,1776811173.4701993,0.0,0.0,0.0,0.2495381385087967,-0.4191356301307678,-0.14215217530727386,0.6756379008293152,-0.699479341506958,-0.19338195025920868,0.9763830304145813,-0.85135817527771,-0.23051993548870087,1.2124563455581665,-1.016247034072876,-0.23946915566921234,1.0436571836471558,-0.3432922959327698,-0.06956501305103302,0.8760049939155579,-0.5752153396606445,-0.19926521182060242,0.616852343082428,-0.5050026774406433,-0.26766878366470337,0.5737049579620361,-0.4030603766441345,-0.3077780306339264,0.9949707388877869,-0.10016541928052902,-0.07162109017372131,0.7579493522644043,-0.3569895625114441,-0.19188161194324493,0.514682948589325,-0.3269589841365814,-0.21451088786125183,0.5157776474952698,-0.2379201501607895,-0.217293381690979,0.8332777619361877,0.13247893750667572,-0.10213534533977509,0.6233294606208801,-0.1207161471247673,-0.23734891414642334,0.4176734685897827,-0.13276834785938263,-0.1997096836566925,0.43826544284820557,-0.06074288859963417,-0.15664386749267578,0.6330364942550659,0.34584569931030273,-0.15030571818351746,0.4963519871234894,0.14120396971702576,-0.23610782623291016,0.3583860695362091,0.08584847301244736,-0.20948629081249237,0.36427929997444153,0.13237689435482025,-0.1734108179807663
thumbs_up,1776811173.6576343,0.0,0.0,0.0,0.2856978178024292,-0.39564406871795654,-0.1488928198814392,0.7276224493980408,-0.644373893737793,-0.20353372395038605,1.050241470336914,-0.7807047963142395,-0.24472655355930328,1.3024486303329468,-0.9162618517875671,-0.25557783246040344,1.0574270486831665,-0.2497839331626892,-0.056010693311691284,0.986386239528656,-0.4597563147544861,-0.18027549982070923,0.7272048592567444,-0.4215824007987976,-0.24503085017204285,0.6960974931716919,-0.32390525937080383,-0.2865004241466522,0.9999989867210388,-0.001454198849387467,-0.05232967063784599,0.8619713187217712,-0.240183025598526,-0.181329146027565,0.6076643466949463,-0.24651199579238892,-0.20383158326148987,0.616020143032074,-0.1494733989238739,-0.20097172260284424,0.8366418480873108,0.21997538208961487,-0.07841876149177551,0.7075738310813904,-0.012426923960447311,-0.21870829164981842,0.49528202414512634,-0.06113140657544136,-0.17323370277881622,0.5199017524719238,0.024949906393885612,-0.12016028165817261,0.643031895160675,0.41508233547210693,-0.12274536490440369,0.5612045526504517,0.22664774954319,-0.20522765815258026,0.4248201251029968,0.14236663281917572,-0.17200975120067596,0.42554745078086853,0.1911536008119583,-0.1304469108581543
thumbs_up,1776811173.8676453,0.0,0.0,0.0,0.41201111674308777,-0.4493023157119751,-0.10797735303640366,0.8501831889152527,-0.6590663194656372,-0.14916694164276123,1.1790579557418823,-0.7516428232192993,-0.18786819279193878,1.4148532152175903,-0.8351688385009766,-0.1964203417301178,1.0631766319274902,-0.17711994051933289,-0.012694215402007103,1.101797103881836,-0.42479071021080017,-0.1135077178478241,0.8255192041397095,-0.38065633177757263,-0.1705087423324585,0.7954736948013306,-0.2773767411708832,-0.2132238894701004,0.9976642727851868,0.06830715388059616,-0.017975104972720146,0.9631128311157227,-0.2028198391199112,-0.13619199395179749,0.6887885332107544,-0.20578482747077942,-0.15629151463508606,0.6913307905197144,-0.08391077071428299,-0.1583445817232132,0.8310932517051697,0.2799091637134552,-0.04744771495461464,0.8247348666191101,0.04204518720507622,-0.16861368715763092,0.5933527946472168,-0.022621620446443558,-0.10552877187728882,0.5874106884002686,0.08941404521465302,-0.04687085002660751,0.6351131200790405,0.447520911693573,-0.09269551187753677,0.6237494349479675,0.2682757079601288,-0.15184955298900604,0.5017411708831787,0.1611810028553009,-0.1063840463757515,0.48778894543647766,0.23727533221244812,-0.06309986114501953
thumbs_up,1776811174.0755575,0.0,0.0,0.0,0.34144917130470276,-0.3814476728439331,-0.13574904203414917,0.8187785744667053,-0.6021336317062378,-0.18685370683670044,1.1509257555007935,-0.7142120599746704,-0.2259771227836609,1.4100319147109985,-0.8482389450073242,-0.23817530274391174,1.099165916442871,-0.12308631092309952,-0.0554385669529438,0.9792165756225586,-0.3855676054954529,-0.17690187692642212,0.7213860154151917,-0.3875100314617157,-0.24887283146381378,0.6400644779205322,-0.3029336929321289,-0.2926528751850128,0.9917864799499512,0.12790478765964508,-0.05806383863091469,0.8086593747138977,-0.18138764798641205,-0.169793501496315,0.5724830031394958,-0.21026667952537537,-0.19879303872585297,0.537960946559906,-0.12548132240772247,-0.2074415236711502,0.7868049144744873,0.34261244535446167,-0.0871688574552536,0.6306546330451965,0.04386996850371361,-0.21398338675498962,0.4412250220775604,-0.017015915364027023,-0.1832026094198227,0.43578264117240906,0.05393412709236145,-0.14540693163871765,0.5463024973869324,0.5302919745445251,-0.1334083527326584,0.4692394733428955,0.2991587221622467,-0.21226242184638977,0.352170467376709,0.18667691946029663,-0.18365009129047394,0.3382496237754822,0.2045460343360901,-0.14614158868789673
thumbs_up,1776811174.2659962,0.0,0.0,0.0,0.18317043781280518,-0.5280693769454956,-0.1421542763710022,0.5200064778327942,-0.926706850528717,-0.19994425773620605,0.7887458801269531,-1.1750401258468628,-0.23606286942958832,1.019965648651123,-1.4033524990081787,-0.2408011555671692,0.9478744864463806,-0.7047300934791565,-0.1250806748867035,0.5898663997650146,-0.9431255459785461,-0.2505704462528229,0.3796953558921814,-0.7726935148239136,-0.3111236095428467,0.38480144739151,-0.6243946552276611,-0.34819772839546204,0.9048366546630859,-0.4257589280605316,-0.12266384810209274,0.4693529009819031,-0.7102339863777161,-0.23934759199619293,0.2874467372894287,-0.5719013214111328,-0.25280994176864624,0.31336987018585205,-0.44768333435058594,-0.2565735876560211,0.7619378566741943,-0.1572943478822708,-0.14303652942180634,0.37231433391571045,-0.4561030864715576,-0.26571789383888245,0.2315138876438141,-0.36040669679641724,-0.2265138179063797,0.2819150388240814,-0.26019471883773804,-0.18866968154907227,0.5751103162765503,0.0843832790851593,-0.18074443936347961,0.29940739274024963,-0.183108851313591,-0.2752794027328491,0.2018071562051773,-0.1557861566543579,-0.2647498846054077,0.2391970455646515,-0.07675529271364212,-0.23857051134109497
thumbs_up,1776811174.44201,0.0,0.0,0.0,-0.07622712105512619,-0.5887601971626282,-0.1131083220243454,-0.004725331906229258,-1.1540015935897827,-0.1714354306459427,0.09720996022224426,-1.5494976043701172,-0.2122189700603485,0.1912587285041809,-1.8810676336288452,-0.22906926274299622,0.39889246225357056,-1.1735481023788452,-0.15428216755390167,-0.09895633906126022,-1.2306915521621704,-0.29075416922569275,-0.12983492016792297,-1.0282304286956787,-0.3541262149810791,0.00043147485121153295,-0.9663385152816772,-0.38648855686187744,0.4254310131072998,-0.9049908518791199,-0.16911065578460693,-0.1557420790195465,-0.9552505612373352,-0.28863200545310974,-0.1289227157831192,-0.8036770224571228,-0.3007420301437378,0.008323060348629951,-0.7739256024360657,-0.3070269227027893,0.3771263062953949,-0.6037505865097046,-0.20291036367416382,-0.1596747487783432,-0.6786684989929199,-0.32294610142707825,-0.11892900615930557,-0.5632848739624023,-0.29422953724861145,0.022478969767689705,-0.5327848196029663,-0.26416268944740295,0.2851012945175171,-0.30058690905570984,-0.24812714755535126,-0.1275801658630371,-0.39401349425315857,-0.3366168439388275,-0.09120458364486694,-0.34784579277038574,-0.33609798550605774,0.04893512278795242,-0.32786205410957336,-0.320075124502182
thumbs_up,1776811174.634229,0.0,0.0,0.0,-0.3042345345020294,-0.5535179972648621,-0.05171922594308853,-0.5207188129425049,-1.094631552696228,-0.10840819031000137,-0.6522477865219116,-1.5058480501174927,-0.16151897609233856,-0.7344062924385071,-1.8603503704071045,-0.20363302528858185,-0.30743518471717834,-1.2762421369552612,-0.14724422991275787,-0.7995657920837402,-1.0410478115081787,-0.27942395210266113,-0.711311936378479,-0.8821623921394348,-0.3418177664279938,-0.5575116276741028,-0.9407083988189697,-0.37464720010757446,-0.19700048863887787,-0.9804034233093262,-0.1911086142063141,-0.7540409564971924,-0.7290051579475403,-0.3070073425769806,-0.6294663548469543,-0.651973307132721,-0.31329354643821716,-0.47327733039855957,-0.7068212628364563,-0.32461491227149963,-0.1241927221417427,-0.6683316826820374,-0.24373775720596313,-0.6559701561927795,-0.4632716178894043,-0.3525960147380829,-0.5382089018821716,-0.4103730320930481,-0.30606991052627563,-0.38255712389945984,-0.4829094111919403,-0.27328261733055115,-0.0724627673625946,-0.34883245825767517,-0.30183112621307373,-0.511030912399292,-0.23076331615447998,-0.3714252710342407,-0.4300377666950226,-0.20617958903312683,-0.3463250696659088,-0.2812249958515167,-0.2620377540588379,-0.32082653045654297
thumbs_up,1776811174.8148096,0.0,0.0,0.0,-0.3787059783935547,-0.47198382019996643,-0.02863181009888649,-0.7506624460220337,-0.941650390625,-0.0921069011092186,-1.0239644050598145,-1.3092457056045532,-0.15874658524990082,-1.1862486600875854,-1.6635870933532715,-0.2181967794895172,-0.6746153831481934,-1.1323037147521973,-0.17204146087169647,-1.1358602046966553,-0.7758852243423462,-0.31806090474128723,-0.9767172932624817,-0.6357646584510803,-0.3775639235973358,-0.8239336609840393,-0.7261514067649841,-0.40547505021095276,-0.5153321027755737,-0.8569905757904053,-0.23319457471370697,-1.0203431844711304,-0.47463300824165344,-0.3617209792137146,-0.846163272857666,-0.43939340114593506,-0.3560842275619507,-0.6952776908874512,-0.5362414717674255,-0.35820746421813965,-0.3827259838581085,-0.5546877384185791,-0.3000006377696991,-0.8699528574943542,-0.24007588624954224,-0.4214697778224945,-0.7118247151374817,-0.21329320967197418,-0.35486575961112976,-0.5670396685600281,-0.31422263383865356,-0.3060019016265869,-0.26860255002975464,-0.24252824485301971,-0.3684358298778534,-0.6999093294143677,-0.03744131699204445,-0.4515446126461029,-0.5933123826980591,-0.036212071776390076,-0.41367822885513306,-0.4484284818172455,-0.11667115986347198,-0.3763258755207062
thumbs_up,1776811175.0183349,0.0,0.0,0.0,-0.4719499945640564,-0.3260919749736786,-0.012881651520729065,-1.0680032968521118,-0.6227714419364929,-0.0837746411561966,-1.5059363842010498,-0.8721874356269836,-0.15833379328250885,-1.8142985105514526,-1.1753357648849487,-0.2338182032108307,-1.1430245637893677,-0.7257413864135742,-0.24785563349723816,-1.4755284786224365,-0.14858318865299225,-0.40476247668266296,-1.2885863780975342,-0.09404193609952927,-0.45105358958244324,-1.1733976602554321,-0.23477713763713837,-0.4658742845058441,-0.8906948566436768,-0.45460161566734314,-0.3204500079154968,-1.2525196075439453,0.15022137761116028,-0.4627920985221863,-1.0879777669906616,0.10030266642570496,-0.4356096684932709,-0.9729588031768799,-0.06064704805612564,-0.4234533905982971,-0.6405677795410156,-0.1476176530122757,-0.39214280247688293,-1.0280617475509644,0.36913079023361206,-0.539283275604248,-0.8597166538238525,0.312944233417511,-0.4517674148082733,-0.737667977809906,0.15131933987140656,-0.3862782418727875,-0.40405040979385376,0.1689065545797348,-0.4589449167251587,-0.7730341553688049,0.5367440581321716,-0.5730535387992859,-0.6494738459587097,0.47865208983421326,-0.522786021232605,-0.5247992873191833,0.33335500955581665,-0.4726177453994751
thumbs_up,1776811175.2374372,0.0,0.0,0.0,-0.48286211490631104,-0.20984306931495667,0.017003938555717468,-1.1018249988555908,-0.3285481333732605,-0.0363754965364933,-1.5455529689788818,-0.41788700222969055,-0.09676948189735413,-1.8897279500961304,-0.5632594227790833,-0.15877310931682587,-1.2676275968551636,-0.21455839276313782,-0.18902172148227692,-1.3760356903076172,0.37313416600227356,-0.31027644872665405,-1.1924980878829956,0.3445778489112854,-0.3418087363243103,-1.146208643913269,0.16273294389247894,-0.34676393866539,-0.9999979138374329,-0.002019011415541172,-0.26178693771362305,-1.136687994003296,0.5990856289863586,-0.3559168577194214,-0.979486882686615,0.5198692083358765,-0.3150486648082733,-0.928790807723999,0.3373074531555176,-0.29161766171455383,-0.704561173915863,0.2260063886642456,-0.3301766812801361,-0.8808583617210388,0.7578233480453491,-0.42439520359039307,-0.722453773021698,0.6691727638244629,-0.32607388496398926,-0.6590530872344971,0.48997020721435547,-0.2590861916542053,-0.4020579755306244,0.456443190574646,-0.39317572116851807,-0.6011980772018433,0.8590372204780579,-0.4714227318763733,-0.48175472021102905,0.7630960941314697,-0.4055115282535553,-0.4073375165462494,0.5949782133102417,-0.3445160686969757
thumbs_up,1776811175.4344845,0.0,0.0,0.0,-0.5128607153892517,-0.12988463044166565,0.028903737664222717,-1.094576120376587,-0.16377170383930206,-0.020609794184565544,-1.5230743885040283,-0.18595652282238007,-0.08075768500566483,-1.86579430103302,-0.2833099663257599,-0.14399994909763336,-1.242818832397461,0.04172305017709732,-0.1371113359928131,-1.2424538135528564,0.5872802734375,-0.24343135952949524,-1.0670257806777954,0.5370612740516663,-0.2810511887073517,-1.040252923965454,0.36501824855804443,-0.2921024262905121,-0.9751684665679932,0.22146455943584442,-0.20869003236293793,-1.0092828273773193,0.762075662612915,-0.28588294982910156,-0.8564184904098511,0.6765759587287903,-0.25620296597480774,-0.8226282000541687,0.5035787224769592,-0.23886123299598694,-0.676357090473175,0.40727877616882324,-0.2757070064544678,-0.7447541952133179,0.891833484172821,-0.34542420506477356,-0.5996403098106384,0.7944477796554565,-0.2546619176864624,-0.5662798285484314,0.6196393370628357,-0.1950482428073883,-0.3648134768009186,0.5922977328300476,-0.3379800617694855,-0.4631727337837219,0.9634886384010315,-0.3890944719314575,-0.35508090257644653,0.8539224863052368,-0.31711509823799133,-0.31477001309394836,0.6895253658294678,-0.25389912724494934
thumbs_up,1776811175.658717,0.0,0.0,0.0,-0.5219610333442688,-0.06471303850412369,0.013387677259743214,-1.0621333122253418,-0.022913478314876556,-0.020793357864022255,-1.4744741916656494,0.017797723412513733,-0.06257537752389908,-1.8120312690734863,-0.011153491213917732,-0.1079036220908165,-1.1508742570877075,0.3281008005142212,-0.07163389772176743,-1.0636210441589355,0.7583728432655334,-0.12182050943374634,-0.926959753036499,0.6900755167007446,-0.1479959487915039,-0.9145573973655701,0.53419029712677,-0.15971499681472778,-0.8641090393066406,0.5033047199249268,-0.11589217931032181,-0.8186113238334656,0.8946829438209534,-0.1471085548400879,-0.6921300888061523,0.8018198013305664,-0.13566403090953827,-0.661506712436676,0.6365428566932678,-0.1319810003042221,-0.5430724024772644,0.6566670536994934,-0.15413886308670044,-0.5493888854980469,1.0032070875167847,-0.18301697075366974,-0.42901140451431274,0.9008103609085083,-0.11800775676965714,-0.4004690945148468,0.7382503747940063,-0.079258993268013,-0.21509329974651337,0.7861227989196777,-0.1901974380016327,-0.29239973425865173,1.0573915243148804,-0.21476005017757416,-0.18699069321155548,0.9464166164398193,-0.14672832190990448,-0.14645905792713165,0.8025032877922058,-0.08672893047332764
thumbs_up,1776811176.0894153,0.0,0.0,0.0,-0.5396658778190613,-0.045625511556863785,0.016456279903650284,-1.0088618993759155,-0.03342331945896149,-0.02469210885465145,-1.392256498336792,-0.05071702226996422,-0.08004835993051529,-1.6831881999969482,-0.14733117818832397,-0.14828193187713623,-1.0259451866149902,0.48856526613235474,-0.0384572371840477,-0.8682940006256104,0.7293999791145325,-0.05252717062830925,-0.7308607697486877,0.636573076248169,-0.0898100733757019,-0.6836448907852173,0.5026914477348328,-0.12033198773860931,-0.7478899955749512,0.6638228297233582,-0.07891378551721573,-0.6271019577980042,0.8513293266296387,-0.05712589994072914,-0.5135442018508911,0.7448129653930664,-0.07122340798377991,-0.4743233621120453,0.5925266146659851,-0.0976422131061554,-0.4410339295864105,0.7717831134796143,-0.10669200867414474,-0.3798813819885254,0.92840176820755,-0.07736410200595856,-0.2790617346763611,0.8260291814804077,-0.04833890497684479,-0.2483370006084442,0.6824460029602051,-0.045904308557510376,-0.141921728849411,0.8350712656974792,-0.13517801463603973,-0.12639214098453522,0.9685386419296265,-0.11216631531715393,-0.05654368922114372,0.8551472425460815,-0.05062635987997055,-0.037696242332458496,0.7303281426429749,-0.002343062311410904
thumbs_up,1776811176.3275726,0.0,0.0,0.0,-0.5367376804351807,-0.09338369965553284,-0.00030413325293920934,-1.015959620475769,-0.12644042074680328,-0.05331997573375702,-1.4054545164108276,-0.196268692612648,-0.11936197429895401,-1.693693995475769,-0.32334762811660767,-0.1979479044675827,-1.0665472745895386,0.40173256397247314,-0.06063637509942055,-0.9174399971961975,0.6232442259788513,-0.09441916644573212,-0.7810039520263672,0.5269963145256042,-0.14908403158187866,-0.7233816981315613,0.39710870385169983,-0.18910786509513855,-0.7996507883071899,0.6004652976989746,-0.09583252668380737,-0.692619264125824,0.7580850720405579,-0.09332247823476791,-0.5809301137924194,0.6510705947875977,-0.12179924547672272,-0.5258776545524597,0.5013256669044495,-0.15422125160694122,-0.5017691850662231,0.7351465821266174,-0.12002921849489212,-0.46054235100746155,0.8530150055885315,-0.10182105749845505,-0.36064204573631287,0.7547730803489685,-0.08393160253763199,-0.31289544701576233,0.6156596541404724,-0.08576326072216034,-0.21702159941196442,0.8259397149085999,-0.1473013311624527,-0.19228079915046692,0.9042097926139832,-0.13335417211055756,-0.11597780138254166,0.7910614013671875,-0.08537488430738449,-0.0868854969739914,0.6733213067054749,-0.04412386566400528
